Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
330390605000132,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,216,671,3.11,2.34,836.62,1299245.57,921.99,1353388.14,544.92,659811.74,798.5,764630.51,NA
330390605000133,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,151,422,2.79,1.67,1532.93,1797655,1553.51,1789766.17,916.43,1323486.46,1260.51,1386909.24,NA
330390605000134,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,75,217,2.89,1.61,1554.13,3694487.41,1575.14,3711563,995.57,2212691.07,1299.18,2495035.58,NA
330390605000135,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,351,1114,3.17,2.61,518.22,239750.89,707.77,193107.27,441.55,230795.94,702.29,183888.9,NA
330390605000136,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,339,1109,3.27,2.47,744.24,692050.07,846.63,700602.35,530.47,373952.83,744.7,365422.31,NA
330390605000137,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,188,660,3.51,3.88,697.97,542029.07,790.48,540735.46,427.44,327443.97,697.05,346109.18,NA
330390605000138,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,198,684,3.45,3.61,439.75,184603.73,737.88,88960.84,373.42,182063.32,716.77,103100.75,NA
330390605000139,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,274,832,3.04,2.06,1106.95,1626670.95,1223,1655395.31,770.71,982007.27,1056.97,1044293.16,NA
330390605000140,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,250,688,2.75,1.56,1461.42,5184380.12,1522.32,5308214.02,1020.07,4690057.55,1387.56,5872374.02,NA
330390605000141,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,423,1314,3.11,2.12,696.62,260479.07,792.12,220431.06,492.79,242923.61,725.65,188668.49,NA
330390605000142,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,1,148,546,3.69,3.78,692.8,703757.41,727.19,713755.47,424.93,339189.97,646.51,372917.97,NA
330390605000143,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,188,610,3.24,2.26,820.74,866664.53,970.43,879547.72,535.1,576344.92,849.78,648082.91,NA
330390605000144,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,349,1135,3.25,2.52,583.74,412119.83,828.15,382145.01,486.85,413472.98,803.1,428105.35,NA
330390605000145,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,218,676,3.1,2.29,2328.1,11139907.39,2463.71,11456247.57,1347.73,5663508.79,1931.22,6991759.75,NA
330390605000146,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,225,599,2.66,1.26,1970.87,2737348.96,2052.99,2682560.68,1438,3284936.76,1875.04,3464273.78,NA
330390605000147,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,215,558,2.6,1.31,1618.28,1603561.27,1722.43,1526996.81,1118.94,1319023.57,1438.24,1235980.84,NA
330390605000148,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,309,935,3.03,2.61,1264.44,3690712.42,1328.96,3793629.99,760.86,1898413.89,1120.83,2394006.21,NA
330390605000149,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,254,783,3.08,2.11,1033.37,4334862.72,1171.76,4755132.06,683.94,1845648.36,987.45,2366042.45,NA
330390605000150,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,262,795,3.03,2.04,1227.59,2197467.59,1307.43,2236160.25,764.12,1401052.04,1081.33,1640154.57,NA
330390605000151,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,337,1052,3.12,2.18,1574.41,4827747.31,1868.23,5181027.8,1016.64,2743063.24,1466.1,3297665.36,NA
330390605000152,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,82,240,2.93,1.48,1275.24,2252319.08,1432.47,2305516.06,936.82,1796487.53,1346.29,2031999.49,NA
330390605000153,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,158,549,3.47,3.63,484.48,152149.23,683.46,77978.9,423.39,146655.16,685.42,57505.99,NA
330390605000154,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,227,759,3.34,2.75,620.06,239793.34,707.31,211682.99,388.19,185811.63,635.95,146741.68,NA
330390605000155,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,275,814,2.96,1.84,2108.53,6294253.18,2310.14,6430884.64,1292.11,4037377.65,1840.13,4742614.57,NA
330390605000156,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,164,500,3.05,2.38,1898.48,6308587.87,2008.72,6454404.06,1106.08,3306115.84,1565.8,3962447.78,NA
330390605000157,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,287,840,2.93,1.84,1931.13,6703560.23,2075.78,6906189.59,1128.33,3465851.55,1563.08,4122888.85,NA
330390605000158,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,325,982,3.02,2.18,1355.32,6735065.03,1734.17,7965556.96,891.05,3570454.96,1421.29,4943927.69,NA
330390605000159,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,370,1186,3.21,2.38,700.23,785248.56,952.52,828014.8,578.31,848567.53,928.55,1037565.06,NA
330390605000160,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,338,1097,3.25,2.63,688.75,142724.05,743.76,113113.84,440.61,156368.09,667.61,85265.43,NA
330390605000161,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,251,734,2.92,1.69,1299.17,969243.63,1325.57,953878.37,946.44,1116186.28,1170.6,1118153.03,NA
330390605000162,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,256,615,2.4,1.19,1407.23,1314208.55,1458.5,1287199.98,936.89,1011475.55,1182.02,986317.94,NA
330390605000163,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,321,976,3.04,2.03,2218.28,6455382.11,2342.33,6526042.93,1342.26,5073812.83,1984.51,6228986.42,NA
330390605000164,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,182,499,2.74,2.06,2081.17,6814400.04,2281.77,7014706.3,1276.83,4058323.56,1889.88,4850892.06,NA
330390605000165,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,273,832,3.05,2.23,1243.58,5950799.73,1529.26,6885195.54,967.46,3697931.04,1394.12,4735935.38,NA
330390605000166,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,505,1556,3.08,2.11,744.42,247607.07,786.47,228483.16,511.35,209860.82,698.57,155856.05,NA
330390605000167,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,103,290,2.82,2.01,2133.12,5827025.5,2197.11,5861581.07,1239.05,3693966.28,1804.57,4362847.02,NA
330390605000168,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,1,259,864,3.34,3.01,754.56,609228.15,842.37,606143.88,439.96,358960.9,743.24,381045.16,NA
330390605000169,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,1,302,992,3.28,3.4,646.36,145873.9,736.6,99590.89,385.8,151657.2,654.57,81234.54,NA
330390605000170,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,264,842,3.19,2.08,776.95,289662.61,827.08,266800.41,522.88,261457.63,738.72,209839.99,NA
330390605000171,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,1,346,1208,3.49,3.41,644.02,190614.58,747.76,143590.89,393.71,191157.79,683.11,133879.82,NA
330390605000172,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,1,362,1220,3.37,2.7,671.19,170824.55,731.84,141787.47,417.59,176068.19,670.2,113181.65,NA
330390605000173,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,242,751,3.1,2.13,946.6,694737.15,991.67,683068.85,559.41,464962.2,830.26,465206.66,NA
330390605000174,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,239,774,3.24,2.47,1297.58,3741391.83,1582.26,4113680.7,789.61,2609088.52,1439.37,3824137.67,NA
330390605000175,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,56,136,2.43,2.65,2544.16,5556113.45,2793.59,5400991.05,1900.02,5196198.01,2462.28,5351009.09,NA
330390605000176,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,136,433,3.18,4.03,1149.57,5005495.67,1240.8,5291824.64,641.5,2207527.02,980.31,3044900.9,NA
330390605000177,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,225,680,3.02,1.88,1571.38,4881919.6,1822.48,5206071.65,1218.89,3643447.04,1668.1,4238208.21,NA
330390605000178,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,269,834,3.1,2.35,1736.48,6439988.35,2182.78,7124166.36,1215.46,4308689.75,1825.59,5359776.18,NA
330390605000179,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,57,184,3.23,2.07,3772.82,19095889.4,4575.55,19494395.9,2368.77,13643094.37,3697.06,16408533.86,NA
330390605000180,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,86,138,1.6,0.88,3729.42,13082776.72,3959.63,12977505.49,2787.85,11594587.19,3518.64,12067129.02,NA
330390605000181,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,315,917,2.91,2.24,1699.26,8252309.26,1826.85,8640174.34,898.08,3928082.88,1347.96,5291888.46,NA
330390605000182,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,133,420,3.16,2.3,2077.75,6496735.67,2175.91,6590817.94,1091.51,3269253.49,1637.27,4013286.24,NA
330390605000183,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,296,969,3.27,2.25,1174.65,2577068.96,1352.91,2727565.46,831.21,1795197.54,1259.64,2181521.77,NA
330390605000184,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,228,721,3.16,2.11,811.41,243508.3,837.11,229644.22,526.41,254385.48,737.21,200728.18,NA
330390605000185,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,238,789,3.32,2.82,722.23,231923.81,753.91,218154.12,435.09,213435.62,673.58,169683.97,NA
330390605000186,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,196,421,2.15,1.3,1849.04,2435237.67,1927.72,2386929.58,1395.56,1936097.2,1684.3,1850080.69,NA
330390605000187,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,249,787,3.16,2.13,875.79,2468310.05,1118.32,2882745.32,661.76,1675422.95,994.1,2187592.64,NA
330390605000188,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,374,1200,3.21,2.27,928.37,1097075.37,1009.33,1111072.86,578.14,704346.14,901.17,806943.03,NA
330390605000189,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,161,568,3.53,3.35,687.53,176528.13,774.07,131443.63,405.64,185916.47,697.59,115822.56,NA
330390605000190,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,171,543,3.18,2.67,1217.15,3491183.65,1317.29,3647502.26,696.2,1795331.46,1066.28,2356922.82,NA
330390605000191,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,1,183,649,3.55,10.47,567.85,205831.04,702.14,159908.59,411.66,174933.71,662.35,115242.75,NA
330390605000192,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,105,331,3.15,1.9,1579.36,4710970.25,1727.43,4898808.56,1020.38,2830001.5,1442.27,3394334.93,NA
330390605000193,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,49,134,2.73,1.16,850.35,289133.81,905.8,257059.54,578.76,257275.33,769.56,194570.09,NA
330390605000194,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,270,759,2.81,2.13,2469.87,7094792.93,2555.04,7121937.61,1429.93,4261076.3,1914.93,4778609.96,NA
330390605000195,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,1,100,303,3.03,2.07,564.18,231450.01,714.15,185287.64,504.68,230653.64,723.74,171904.26,NA
330390605000196,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,1,158,556,3.52,2.65,595.01,215293.11,734.47,162917.1,412.63,207941.25,661.93,168415.14,NA
330390605000197,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,1,276,1019,3.69,2.98,705.35,188574.65,760.45,161295.49,442.13,187126.99,674.62,128579.04,NA
330390605000198,3,Região Sudeste,33,Rio de Janeiro,3306,Metropolitana do Rio de Janeiro,33015,Serrana,00,Municípios não pertencentes a estrutura de RM,3303906,PETRÓPOLIS,330390605,PETRÓPOLIS,33039060500,PETRÓPOLIS,3303906e3,PETRÓPOLIS (todos os setores),1,0,192,608,3.17,2.56,953.84,1379551.68,1123.55,1434663.2,640.07,800724.6,952.95,894238.74,NA
